,,BOUND INFO,,BB INFO,,,,,,,,ORIG PROB INFO,,,,,,,,,,,,,CLEANED PROB INFO,,,,,,,,,,,,,,,FULL BB INFO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VERSION INFO,,,,WRAP UP INFO,,,,END
neos-530627,536,2946.01572636970422536251,2967.93499232093608952709,1023,1,1023,1,0.094,0.002,0.094,0.002,113,103,4,0.06186,0.27623,36,0,0,0,28,0,75,0.027837,60,70,3,0.39276,0.39276,22,0,0,0,36,0,34,0.046905,0,0,2995.19999999999981810106,2995.19999999999981810106,2995.19999999999981810106,2995.19999999999981810106,2995.19999999999981810106,2995.19999999999981810106,2995.19999999999981810106,2995.19999999999981810106,2995.19999999999981810106,2995.19999999999981810106,2995.19999999999981810106,2995.19999999999981810106,2087,50,2087,50,2087,50,1023,1,1023,1,1023,1,3,1,3,1,3,1,2967.93499232093563477974,2995.19999999999981810106,2967.93499232093563477974,2995.19999999999981810106,2967.93499232093563477974,2995.19999999999981810106,2967.93499232093563477974,2995.19999999999981810106,2967.93499232093563477974,2995.19999999999981810106,2967.93499232093563477974,2995.19999999999981810106,54,50,54,50,54,50,0.005,0.002,0.005,0.002,0.005,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.094,0.002,0.094,0.002,0.094,0.002,2995.19999999999981810106,2995.19999999999981810106,2087,1023,3,2967.934992,2967.934992,54,0.004718,0.000919,0.093666,2995.19999999999981810106,2995.19999999999981810106,50,1,1,2995.200000,2995.200000,50,0.001638,0.000739,0.001719,#e5b66ee,#d4272be,#8294096,10.02,22.1.1,SUCCESS,Wed Nov  8 19:43:40 2023,0,neos-530627,DONE
neos-538867,536,32.00000000000000000000,32.00000000000001421085,15275,14615,15275,14615,14.688,14.357,14.688,14.357,1170,792,47,0.00818,0.50000,18,0,0,0,0,792,0,0.004196,1042,666,47,0.02066,0.48444,20,0,0,0,0,666,0,0.005006,0,0,122.00000000000000000000,122.00000000000002842171,122.00000000000000000000,122.00000000000002842171,122.00000000000000000000,122.00000000000002842171,122.00000000000000000000,122.00000000000002842171,122.00000000000000000000,122.00000000000002842171,122.00000000000000000000,122.00000000000002842171,377528,393408,377528,393408,377528,393408,15275,14615,15275,14615,15275,14615,7,7,7,7,7,7,32.00000000000000710543,32.00000000000001421085,32.00000000000000710543,32.00000000000001421085,32.00000000000000710543,32.00000000000001421085,31.99999999999999644729,31.99999999999999644729,31.99999999999999644729,31.99999999999999644729,31.99999999999999644729,31.99999999999999644729,1604,1581,1604,1581,1604,1581,0.105,0.088,0.105,0.088,0.105,0.088,14.202,12.806,14.202,12.806,14.202,12.806,14.688,14.357,14.688,14.357,14.688,14.357,122.00000000000000000000,122.00000000000000000000,377528,15275,7,32.000000,32.000000,1604,0.105094,14.201686,14.687983,122.00000000000002842171,122.00000000000002842171,393408,14615,7,32.000000,32.000000,1581,0.087945,12.806018,14.356657,#e5b66ee,#d4272be,#8294096,10.02,22.1.1,SUCCESS,Thu Nov  9 02:28:24 2023,29,neos-538867,DONE
neos-538916,536,42.00000000000000000000,41.99999999999997868372,30711,12276,30711,12276,22.941,49.685,22.941,49.685,1314,864,53,0.00813,0.48780,18,0,0,0,0,864,0,0.003763,1154,704,53,0.00813,0.48780,18,0,0,0,0,704,0,0.004668,0,0,134.00000000000000000000,134.00000000000000000000,134.00000000000000000000,134.00000000000000000000,134.00000000000000000000,134.00000000000000000000,134.00000000000000000000,134.00000000000000000000,134.00000000000000000000,134.00000000000000000000,134.00000000000000000000,134.00000000000000000000,877945,558154,877945,558154,877945,558154,30711,12276,30711,12276,30711,12276,8,7,8,7,8,7,42.00000000000000710543,41.99999999999999289457,42.00000000000000710543,41.99999999999999289457,42.00000000000000710543,41.99999999999999289457,41.99999999999998578915,41.99999999999998578915,41.99999999999998578915,41.99999999999998578915,41.99999999999998578915,41.99999999999998578915,2721,1683,2721,1683,2721,1683,0.157,0.144,0.157,0.144,0.157,0.144,1.596,2.301,1.596,2.301,1.596,2.301,22.941,49.685,22.941,49.685,22.941,49.685,134.00000000000000000000,134.00000000000000000000,877945,30711,8,42.000000,42.000000,2721,0.157263,1.596427,22.940713,134.00000000000000000000,134.00000000000000000000,558154,12276,7,42.000000,42.000000,1683,0.144062,2.301263,49.685363,#e5b66ee,#d4272be,#8294096,10.02,22.1.1,SUCCESS,Thu Nov  9 12:20:02 2023,73,neos-538916,DONE
neos-547911,536,12.48603324233157252365,12.48603324233157962908,859,29045,859,29045,53.355,283.093,53.355,283.093,693,3528,86,0.00084,0.49314,0,0,0,0,0,3528,0,0.251563,357,2352,87,0.00084,0.49200,0,0,0,0,0,2352,0,0.240896,0,0,13.00000000000000000000,13.00000000000003552714,13.00000000000000000000,13.00000000000003552714,13.00000000000000000000,13.00000000000003552714,13.00000000000000000000,13.00000000000003552714,13.00000000000000000000,13.00000000000003552714,13.00000000000000000000,13.00000000000003552714,6520,1215208,6520,1215208,6520,1215208,859,29045,859,29045,859,29045,41,54,41,54,41,54,12.49204651887991879278,12.49389401893961881740,12.49204651887991879278,12.49389401893961881740,12.49204651887991879278,12.49389401893961881740,12.52675035101760947498,12.55744976282255187527,12.52675035101760947498,12.55744976282255187527,12.52675035101760947498,12.55744976282255187527,2488,3060,2488,3060,2488,3060,24.100,21.571,24.100,21.571,24.100,21.571,53.344,283.084,53.344,283.084,53.344,283.084,53.355,283.093,53.355,283.093,53.355,283.093,13.00000000000000000000,13.00000000000000000000,6520,859,41,12.492047,12.526750,2488,24.100096,53.343604,53.354751,13.00000000000003552714,13.00000000000003552714,1215208,29045,54,12.493894,12.557450,3060,21.571211,283.083651,283.092714,#e5b66ee,#d4272be,#8294096,10.02,22.1.1,SUCCESS,Thu Nov  9 09:20:53 2023,338,neos-547911,DONE
neos-555001,536,910619.20147265633568167686,1160625.00000000000000000000,1,1,1,1,0.294,0.034,0.294,0.034,3474,3855,276,0.03103,0.50000,2204,0,0,0,73,3782,0,0.001243,1102,1659,120,0.16667,0.50000,654,0,0,0,27,1632,0,0.003150,0,0,1210625.00000000000000000000,1210625.00000000000000000000,1210625.00000000000000000000,1210625.00000000000000000000,1210625.00000000000000000000,1210625.00000000000000000000,1210625.00000000000000000000,1210625.00000000000000000000,1210625.00000000000000000000,1210625.00000000000000000000,1210625.00000000000000000000,1210625.00000000000000000000,5752,1888,5752,1888,5752,1888,1,1,1,1,1,1,8,1,8,1,8,1,1124270.24312578118406236172,1210625.00000000000000000000,1124270.24312578118406236172,1210625.00000000000000000000,1124270.24312578118406236172,1210625.00000000000000000000,1210625.00000000000000000000,1210625.00000000000000000000,1210625.00000000000000000000,1210625.00000000000000000000,1210625.00000000000000000000,1210625.00000000000000000000,5752,1888,5752,1888,5752,1888,0.289,0.030,0.289,0.030,0.289,0.030,0.293,0.034,0.293,0.034,0.293,0.034,0.294,0.034,0.294,0.034,0.294,0.034,1210625.00000000000000000000,1210625.00000000000000000000,5752,1,8,1124270.243126,1210625.000000,5752,0.288797,0.293485,0.293679,1210625.00000000000000000000,1210625.00000000000000000000,1888,1,1,1210625.000000,1210625.000000,1888,0.030092,0.034281,0.034369,#e5b66ee,#d4272be,#8294096,10.02,22.1.1,SUCCESS,Thu Nov  9 08:06:24 2023,0,neos-555001,DONE
neos-555694,536,16.49999999999995381472,16.97619047619047449871,1,1,1,1,0.462,0.207,0.462,0.207,1948,4139,102,0.00209,0.50000,104,0,0,0,0,2819,1320,0.004904,649,2897,91,0.00581,0.50000,54,0,0,0,2,2800,95,0.009783,0,0,18.39999999999999857891,18.39999999999999857891,18.39999999999999857891,18.39999999999999857891,18.39999999999999857891,18.39999999999999857891,18.39999999999999857891,18.39999999999999857891,18.39999999999999857891,18.39999999999999857891,18.39999999999999857891,18.39999999999999857891,7554,3529,7554,3529,7554,3529,1,1,1,1,1,1,14,5,14,5,14,5,16.50891089108906939487,17.76842105263162352458,16.50891089108906939487,17.76842105263162352458,16.50891089108906939487,17.76842105263162352458,18.40000000000000568434,18.19999999999999573674,18.40000000000000568434,18.19999999999999573674,18.40000000000000568434,18.19999999999999573674,7554,3529,7554,3529,7554,3529,0.454,0.206,0.454,0.206,0.454,0.206,0.462,0.117,0.462,0.117,0.462,0.117,0.462,0.207,0.462,0.207,0.462,0.207,18.39999999999999857891,18.39999999999999857891,7554,1,14,16.508911,18.400000,7554,0.454287,0.462239,0.462495,18.39999999999999857891,18.39999999999999857891,3529,1,5,17.768421,18.200000,3529,0.205736,0.116824,0.206606,#e5b66ee,#d4272be,#8294096,10.02,22.1.1,SUCCESS,Fri Nov 10 02:27:38 2023,1,neos-555694,DONE
neos-555771,536,16.69999999999994599875,17.17619047619047023545,41,1,41,1,0.638,0.106,0.638,0.106,1978,4170,86,0.00500,0.46400,122,0,0,0,0,2832,1338,0.004892,656,2907,107,0.00589,0.49346,57,0,0,0,4,2807,96,0.009845,0,0,18.59999999999999431566,18.59999999999999431566,18.59999999999999431566,18.59999999999999431566,18.59999999999999431566,18.59999999999999431566,18.59999999999999431566,18.59999999999999431566,18.59999999999999431566,18.59999999999999431566,18.59999999999999431566,18.59999999999999431566,6878,2504,6878,2504,6878,2504,41,1,41,1,41,1,18,3,18,3,18,3,16.70899999999994633981,17.96842105263155531247,16.70899999999994633981,17.96842105263155531247,16.70899999999994633981,17.96842105263155531247,18.19999999999996020961,18.54999999999999005240,18.19999999999996020961,18.54999999999999005240,18.19999999999996020961,18.54999999999999005240,5454,2504,5454,2504,5454,2504,0.432,0.105,0.432,0.105,0.432,0.105,0.637,0.096,0.637,0.096,0.637,0.096,0.638,0.106,0.638,0.106,0.638,0.106,18.59999999999999431566,18.59999999999999431566,6878,41,18,16.709000,18.200000,5454,0.431608,0.637437,0.637734,18.59999999999999431566,18.59999999999999431566,2504,1,3,17.968421,18.550000,2504,0.104838,0.096084,0.105911,#e5b66ee,#d4272be,#8294096,10.02,22.1.1,SUCCESS,Thu Nov  9 14:18:56 2023,1,neos-555771,DONE
neos-555884,536,1026121.83605502452701330185,1209899.99999999976716935635,2639,6,2639,6,25.925,0.410,25.925,0.410,4331,3815,894,0.02227,0.50000,1245,0,0,0,15,3800,0,0.001154,1952,2478,126,0.40000,0.50000,258,0,0,0,8,2470,0,0.002054,0,0,1232700.00000000000000000000,1232700.00000000000000000000,1232700.00000000000000000000,1232700.00000000000000000000,1232700.00000000000000000000,1232700.00000000000000000000,1232600.00000000000000000000,1232700.00000000000000000000,1232600.00000000000000000000,1232700.00000000000000000000,1232600.00000000000000000000,1232700.00000000000000000000,234748,6923,234748,6923,234748,6923,2639,6,2639,6,2639,6,10,8,10,8,10,8,1053585.12545039993710815907,1229950.00000000000000000000,1053585.12545039993710815907,1229950.00000000000000000000,1053585.12545039993710815907,1229950.00000000000000000000,1113700.00000000000000000000,1231200.00000000139698386192,1113700.00000000000000000000,1231200.00000000139698386192,1113700.00000000000000000000,1231200.00000000139698386192,15348,6550,15348,6550,15348,6550,1.042,0.373,1.042,0.373,1.042,0.373,8.964,0.410,8.964,0.410,8.964,0.410,25.925,0.410,25.925,0.410,25.925,0.410,1232700.00000000000000000000,1232600.00000000000000000000,234748,2639,10,1053585.125450,1113700.000000,15348,1.042132,8.964120,25.924582,1232700.00000000000000000000,1232700.00000000000000000000,6923,6,8,1229950.000000,1231200.000000,6550,0.372516,0.410136,0.410316,#e5b66ee,#d4272be,#8294096,10.02,22.1.1,SUCCESS,Thu Nov  9 23:55:39 2023,26,neos-555884,DONE
neos-555927,536,608345.70845025009475648403,676500.00000000000000000000,755,10209,755,10209,4.933,16.561,4.933,16.561,1403,1945,255,0.01788,0.50000,640,0,0,0,15,1930,0,0.002919,1045,1778,220,0.04329,0.50000,473,0,0,0,8,1770,0,0.003160,0,0,690000.00000000000000000000,689999.99749999993946403265,690000.00000000000000000000,689999.99749999993946403265,690000.00000000000000000000,689999.99749999993946403265,690000.00000000000000000000,689999.99749999993946403265,690000.00000000000000000000,689999.99749999993946403265,690000.00000000000000000000,689999.99749999993946403265,68290,298843,68290,298843,68290,298843,755,10209,755,10209,755,10209,16,14,16,14,16,14,639020.25318405288271605968,680000.00000000000000000000,639020.25318405288271605968,680000.00000000000000000000,639020.25318405288271605968,680000.00000000000000000000,677499.99999999988358467817,682499.99749999993946403265,677499.99999999988358467817,682499.99749999993946403265,677499.99999999988358467817,682499.99749999993946403265,7544,8926,7544,8926,7544,8926,0.374,0.316,0.374,0.316,0.374,0.316,0.653,0.588,0.653,0.588,0.653,0.588,4.933,16.561,4.933,16.561,4.933,16.561,690000.00000000000000000000,690000.00000000000000000000,68290,755,16,639020.253184,677500.000000,7544,0.374027,0.652728,4.932580,689999.99749999993946403265,689999.99749999993946403265,298843,10209,14,680000.000000,682499.997500,8926,0.316242,0.588193,16.561478,#e5b66ee,#d4272be,#8294096,10.02,22.1.1,SUCCESS,Thu Nov  9 13:29:29 2023,22,neos-555927,DONE
neos-565815,536,10.53846153846154543032,10.53846153846147259969,614,1102,614,1102,32.897,18.259,32.897,18.259,15413,1276,255,0.00192,0.50000,42,0,0,0,0,1276,0,0.006309,1746,1248,257,0.00142,0.49688,42,0,0,0,0,1248,0,0.021801,0,0,14.00000000000000000000,14.00000000000000000000,14.00000000000000000000,14.00000000000000000000,14.00000000000000000000,14.00000000000000000000,14.00000000000000000000,14.00000000000000000000,14.00000000000000000000,14.00000000000000000000,14.00000000000000000000,14.00000000000000000000,60725,104455,60725,104455,60725,104455,614,1102,614,1102,614,1102,26,19,26,19,26,19,11.00138608728945932569,10.92096496652576576025,11.00138608728945932569,10.92096496652576576025,11.00138608728945932569,10.92096496652576576025,11.50495677908421932045,11.23354852033198980621,11.50495677908421932045,11.23354852033198980621,11.50495677908421932045,11.23354852033198980621,8180,6011,8180,6011,8180,6011,3.909,1.368,3.909,1.368,3.909,1.368,2.933,0.789,2.933,0.789,2.933,0.789,32.897,18.259,32.897,18.259,32.897,18.259,14.00000000000000000000,14.00000000000000000000,60725,614,26,11.001386,11.504957,8180,3.909404,2.933064,32.897013,14.00000000000000000000,14.00000000000000000000,104455,1102,19,10.920965,11.233549,6011,1.367664,0.788924,18.258840,#e5b66ee,#d4272be,#8294096,10.02,22.1.1,SUCCESS,Thu Nov  9 03:45:40 2023,53,neos-565815,DONE
neos-570431,536,3.66083676268861557546,3.66083676268861646363,4879,914,4879,914,25.065,3.081,25.065,3.081,931,511,231,0.00370,0.41235,1,0,0,0,0,510,1,0.025310,925,495,215,0.01008,0.41235,0,0,0,0,0,495,0,0.026055,0,0,9.00000000000000000000,9.00000000000000000000,9.00000000000000000000,9.00000000000000000000,9.00000000000000000000,9.00000000000000000000,9.00000000000000000000,9.00000000000000000000,9.00000000000000000000,9.00000000000000000000,9.00000000000000000000,9.00000000000000000000,720826,76176,720826,76176,720826,76176,4879,914,4879,914,4879,914,13,52,13,52,13,52,4.42410082441018115418,4.42198753749225659249,4.42410082441018115418,4.42198753749225659249,4.42410082441018115418,4.42198753749225659249,5.00000000000000000000,5.67938359751485855043,5.00000000000000000000,5.67938359751485855043,5.00000000000000000000,5.67938359751485855043,11553,4512,11553,4512,11553,4512,1.059,0.636,1.059,0.636,1.059,0.636,0.193,0.280,0.193,0.280,0.193,0.280,25.065,3.081,25.065,3.081,25.065,3.081,9.00000000000000000000,9.00000000000000000000,720826,4879,13,4.424101,5.000000,11553,1.059206,0.193304,25.065027,9.00000000000000000000,9.00000000000000000000,76176,914,52,4.421988,5.679384,4512,0.636404,0.279888,3.081450,#e5b66ee,#d4272be,#8294096,10.02,22.1.1,SUCCESS,Wed Nov  8 23:56:38 2023,29,neos-570431,DONE
neos-574665,536,4948073.45614147838205099106,5711620.95712764188647270203,8810203,13893545,8810203,13893545,7200.000,7200.000,7200.000,7200.000,3790,740,40,0.00346,0.49223,456,0,0,0,64,184,492,0.005987,3020,326,44,0.00657,0.49011,45,0,0,0,64,184,78,0.014685,0,0,5761665.21771999914199113846,5761665.13575971685349941254,5761665.21771999914199113846,5761665.13575971685349941254,5761665.21771999914199113846,5761665.13575971685349941254,5750736.36653314996510744095,5760633.73665341641753911972,5750736.36653314996510744095,5760633.73665341641753911972,5750736.36653314996510744095,5760633.73665341641753911972,25236164,45573144,25236164,45573144,25236164,45573144,8810203,13893545,8810203,13893545,8810203,13893545,20,48,20,48,20,48,5539143.99321452714502811432,5720603.45203893724828958511,5539143.99321452714502811432,5720603.45203893724828958511,5539143.99321452714502811432,5720603.45203893724828958511,5749791.42402851115912199020,5737782.69086152780801057816,5749791.42402851115912199020,5737782.69086152780801057816,5749791.42402851115912199020,5737782.69086152780801057816,922,968,922,968,922,968,0.289,0.711,0.289,0.711,0.289,0.711,0.690,5562.875,0.690,5562.875,0.690,5562.875,7200.000,7200.000,7200.000,7200.000,7200.000,7200.000,5761665.21771999914199113846,5750736.36653314996510744095,25236164,8810203,20,5539143.993215,5749791.424029,922,0.288844,0.689839,7200.000245,5761665.13575971685349941254,5760633.73665341641753911972,45573144,13893545,48,5720603.452039,5737782.690862,968,0.710708,5562.874990,7200.000105,#e5b66ee,#d4272be,#8294096,10.02,22.1.1,SUCCESS,Wed Nov  8 23:43:34 2023,14408,neos-574665,DONE
neos-584851,536,-25.00000000000000000000,-22.50000000000000000000,2548,1541,2548,1541,5.226,2.859,5.226,2.859,661,445,234,0.00022,0.20000,4,0,0,0,0,405,40,0.005810,465,389,231,0.00665,0.34559,4,0,0,0,0,353,36,0.008608,0,0,-11.00000000000000000000,-11.00000000000000000000,-11.00000000000000000000,-11.00000000000000000000,-11.00000000000000000000,-11.00000000000000000000,-11.00000000000000000000,-11.00000000000000000000,-11.00000000000000000000,-11.00000000000000000000,-11.00000000000000000000,-11.00000000000000000000,120541,74226,120541,74226,120541,74226,2548,1541,2548,1541,2548,1541,8,19,8,19,8,19,-25.00000000000000000000,-22.11734870957457133045,-25.00000000000000000000,-22.11734870957457133045,-25.00000000000000000000,-22.11734870957457133045,-25.00000000000000000000,-21.25798541869732716236,-25.00000000000000000000,-21.25798541869732716236,-25.00000000000000000000,-21.25798541869732716236,5486,2620,5486,2620,5486,2620,0.253,0.269,0.253,0.269,0.253,0.269,0.171,0.418,0.171,0.418,0.171,0.418,5.226,2.859,5.226,2.859,5.226,2.859,-11.00000000000000000000,-11.00000000000000000000,120541,2548,8,-25.000000,-25.000000,5486,0.252819,0.171124,5.226309,-11.00000000000000000000,-11.00000000000000000000,74226,1541,19,-22.117349,-21.257985,2620,0.269088,0.418028,2.859315,#e5b66ee,#d4272be,#8294096,10.02,22.1.1,SUCCESS,Wed Nov  8 23:26:06 2023,9,neos-584851,DONE
