,,BOUND INFO,,BB INFO,,,,,,,,ORIG PROB INFO,,,,,,,,,,,,,CLEANED PROB INFO,,,,,,,,,,,,,,,FULL BB INFO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VERSION INFO,,,,WRAP UP INFO,,,,END
neos-3083819-nubu,536,6290575.55280705727636814117,6290575.55280732642859220505,307,331,307,331,5.238,0.881,5.238,0.881,4725,8644,60,0.08523,0.45824,4719,0,0,0,8644,0,0,0.000589,340,2230,29,0.08523,0.45824,335,0,0,0,2230,0,0,0.008957,0,0,6307995.99284735787659883499,6307996.00000000000000000000,6307995.99284735787659883499,6307996.00000000000000000000,6307995.99284735787659883499,6307996.00000000000000000000,6307366.98706738557666540146,6307393.03818118572235107422,6307366.98706738557666540146,6307393.03818118572235107422,6307366.98706738557666540146,6307393.03818118572235107422,4952,3183,4952,3183,4952,3183,307,331,307,331,307,331,11,11,11,11,11,11,6301558.42552360799163579941,6301744.16839913651347160339,6301558.42552360799163579941,6301744.16839913651347160339,6301558.42552360799163579941,6301744.16839913651347160339,6305421.23249253630638122559,6305144.63042980618774890900,6305421.23249253630638122559,6305144.63042980618774890900,6305421.23249253630638122559,6305144.63042980618774890900,1891,852,1891,852,1891,852,1.672,0.411,1.672,0.411,1.672,0.411,4.951,0.391,4.951,0.391,4.951,0.391,5.238,0.881,5.238,0.881,5.238,0.881,6307995.99284735787659883499,6307366.98706738557666540146,4952,307,11,6301558.425524,6305421.232493,1891,1.672462,4.950837,5.237843,6307996.00000000000000000000,6307393.03818118572235107422,3183,331,11,6301744.168399,6305144.630430,852,0.411384,0.391145,0.881089,#444d871,#600f7d1,#5de0d70,10.01,,SUCCESS,Wed Jun 14 21:38:36 2023,6,neos-3083819-nubu,DONE
neos-3116779-oban,536,0.00000000000000000000,0.00000000000000000000,1,0,1,0,0.012,0.000,0.012,0.000,328,5141,0,1.00000,0.00000,1,0,0,0,0,5140,1,0.012193,0,0,0,1.00000,0.00000,0,0,0,0,0,0,0,-nan,0,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.001,0.000,0.001,0.000,0.012,0.000,0.012,0.000,0.012,0.000,0.00000000000000000000,0.00000000000000000000,0,1,0,0.000000,0.000000,0,0.000000,0.001079,0.011653,,,,,,,,,,,,#444d871,#600f7d1,#5de0d70,10.01,,SUCCESS,Wed Jun 14 21:38:36 2023,0,neos-3116779-oban,DONE
neos-3118745-obra,536,253.83333333333317227698,253.83333333333325754211,613,1,613,1,4.848,0.162,4.848,0.162,144,1131,21,0.00524,0.40909,1,0,0,0,0,1130,1,0.027759,137,1130,24,0.07143,0.50000,0,0,0,0,0,1130,0,0.021316,0,0,255.00000000000000000000,255.00000000000000000000,255.00000000000000000000,255.00000000000000000000,255.00000000000000000000,255.00000000000000000000,255.00000000000000000000,255.00000000000000000000,255.00000000000000000000,255.00000000000000000000,255.00000000000000000000,255.00000000000000000000,21450,1515,21450,1515,21450,1515,613,1,613,1,613,1,10,3,10,3,10,3,254.00000000000000000000,253.83333333333337122895,254.00000000000000000000,253.83333333333337122895,254.00000000000000000000,253.83333333333337122895,254.00000000000000000000,253.83333333333337122895,254.00000000000000000000,253.83333333333337122895,254.00000000000000000000,253.83333333333337122895,3277,1515,3277,1515,3277,1515,0.644,0.064,0.644,0.064,0.644,0.064,4.847,0.162,4.847,0.162,4.847,0.162,4.848,0.162,4.848,0.162,4.848,0.162,255.00000000000000000000,255.00000000000000000000,21450,613,10,254.000000,254.000000,3277,0.644425,4.846685,4.847516,255.00000000000000000000,255.00000000000000000000,1515,1,3,253.833333,253.833333,1515,0.064314,0.161805,0.162164,#444d871,#600f7d1,#5de0d70,10.01,,SUCCESS,Wed Jun 14 21:38:41 2023,5,neos-3118745-obra,DONE
neos-3209519-ruhr,536,332.85000000000019326762,332.85000000000007958079,466514,583043,466514,583043,7200.008,7200.002,7200.008,7200.002,12500,8675,67,0.00342,0.49239,700,0,0,0,0,8000,675,0.000569,4600,7325,68,0.06551,0.50000,700,0,0,0,0,6725,600,0.001272,0,0,467.50000000000005684342,467.50000000000000000000,467.50000000000005684342,467.50000000000000000000,467.50000000000005684342,467.50000000000000000000,370.24000000000000909495,378.72000000000002728484,370.24000000000000909495,378.72000000000002728484,370.24000000000000909495,378.72000000000002728484,10307501,14893214,10307501,14893214,10307501,14893214,466514,583043,466514,583043,466514,583043,12,10,12,10,12,10,332.84999999999996589395,332.84999999999996589395,332.84999999999996589395,332.84999999999996589395,332.84999999999996589395,332.84999999999996589395,332.84999999999990905053,332.84999999999996589395,332.84999999999990905053,332.84999999999996589395,332.84999999999990905053,332.84999999999996589395,3966,3034,3966,3034,3966,3034,2.086,1.234,2.086,1.234,2.086,1.234,270.311,226.919,270.311,226.919,270.311,226.919,7200.008,7200.002,7200.008,7200.002,7200.008,7200.002,467.50000000000005684342,370.24000000000000909495,10307501,466514,12,332.850000,332.850000,3966,2.085925,270.310761,7200.008133,467.50000000000000000000,378.72000000000002728484,14893214,583043,10,332.850000,332.850000,3034,1.234022,226.919447,7200.002215,#444d871,#600f7d1,#5de0d70,10.01,,SUCCESS,Thu Jun 15 01:38:44 2023,14403,neos-3209519-ruhr,DONE
neos-3214367-sovi,536,87802.73259553998650517315,87809.87893069298297632486,1747,3732,1747,3732,7200.008,7200.000,7200.008,7200.000,7244,4318,1067,0.00001,0.50000,649,0,0,0,179,4139,0,0.003002,4212,3647,1048,0.00001,0.50000,540,0,0,0,98,3549,0,0.003736,0,0,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.00000000000000000000,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.00000000000000000000,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.00000000000000000000,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.00000000000000000000,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.00000000000000000000,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.00000000000000000000,97985.00000000000000000000,178035.00000000000000000000,97985.00000000000000000000,178035.00000000000000000000,97985.00000000000000000000,178035.00000000000000000000,8708129,17473363,8708129,17473363,8708129,17473363,1747,3732,1747,3732,1747,3732,52,21,52,21,52,21,87908.15780654772242996842,87986.45989907014882192016,87908.15780654772242996842,87986.45989907014882192016,87908.15780654772242996842,87986.45989907014882192016,92898.56682885797636117786,177462.28740530388313345611,92898.56682885797636117786,177462.28740530388313345611,92898.56682885797636117786,177462.28740530388313345611,330201,119213,330201,119213,330201,119213,346.635,80.294,346.635,80.294,346.635,80.294,0.000,0.000,0.000,0.000,0.000,0.000,7200.008,7200.000,7200.008,7200.000,7200.008,7200.000,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.00000000000000000000,97985.00000000000000000000,8708129,1747,52,87908.157807,92898.566829,330201,346.635407,0.000000,7200.007936,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.00000000000000000000,178035.00000000000000000000,17473363,3732,21,87986.459899,177462.287405,119213,80.293674,0.000000,7200.000366,#444d871,#600f7d1,#5de0d70,10.01,,SUCCESS,Thu Jun 15 01:42:37 2023,14482,neos-3214367-sovi,DONE
neos-3216931-puriri,536,58817.35306581197073683143,58939.68261718750000000000,940,1306,940,1306,989.178,368.027,989.178,368.027,5989,3555,459,0.00002,0.50000,579,0,0,0,0,3268,287,0.004307,3427,2993,728,0.00002,0.50000,463,0,0,0,79,2788,126,0.004064,0,0,71320.00000000000000000000,71320.00000000000000000000,71320.00000000000000000000,71320.00000000000000000000,71320.00000000000000000000,71320.00000000000000000000,71320.00000000000000000000,71320.00000000000000000000,71320.00000000000000000000,71320.00000000000000000000,71320.00000000000000000000,71320.00000000000000000000,2020183,1227649,2020183,1227649,2020183,1227649,940,1306,940,1306,940,1306,36,24,36,24,36,24,58936.51813313586171716452,59070.20499828126048669219,58936.51813313586171716452,59070.20499828126048669219,58936.51813313586171716452,59070.20499828126048669219,59419.16774645941768540069,59815.64424003918975358829,59419.16774645941768540069,59815.64424003918975358829,59419.16774645941768540069,59815.64424003918975358829,141827,52284,141827,52284,141827,52284,86.584,24.184,86.584,24.184,86.584,24.184,886.848,364.900,886.848,364.900,886.848,364.900,989.178,368.027,989.178,368.027,989.178,368.027,71320.00000000000000000000,71320.00000000000000000000,2020183,940,36,58936.518133,59419.167746,141827,86.583711,886.847733,989.177545,71320.00000000000000000000,71320.00000000000000000000,1227649,1306,24,59070.204998,59815.644240,52284,24.183543,364.899571,368.026805,#444d871,#600f7d1,#5de0d70,10.01,,SUCCESS,Wed Jun 14 22:09:12 2023,1395,neos-3216931-puriri,DONE
neos-3373491-avoca,536,21687686014.01536178588867187500,21687686014.01536560058593750000,5765900,8877856,5765900,8877856,7200.000,7200.001,7200.000,7200.001,1570,2368,91,0.00352,0.50000,825,0,0,0,2325,43,0,0.002539,1267,2152,76,0.00352,0.50000,504,0,0,0,2109,43,0,0.002737,0,0,27449084632.00000000000000000000,27449084632.00000000000000000000,27449084632.00000000000000000000,27449084632.00000000000000000000,27449084632.00000000000000000000,27449084632.00000000000000000000,21816804113.88058853149414062500,22175178762.12572097778320312500,21816804113.88058853149414062500,22175178762.12572097778320312500,21816804113.88058853149414062500,22175178762.12572097778320312500,17460537,30447283,17460537,30447283,17460537,30447283,5765900,8877856,5765900,8877856,5765900,8877856,14,17,14,17,14,17,21688468850.31617736816406250000,21688411198.53017807006835937500,21688468850.31617736816406250000,21688411198.53017807006835937500,21688468850.31617736816406250000,21688411198.53017807006835937500,21688796277.66070556640625000000,21689265886.87572860717773437500,21688796277.66070556640625000000,21689265886.87572860717773437500,21688796277.66070556640625000000,21689265886.87572860717773437500,1447,1390,1447,1390,1447,1390,0.622,0.487,0.622,0.487,0.622,0.487,59.834,49.904,59.834,49.904,59.834,49.904,7200.000,7200.001,7200.000,7200.001,7200.000,7200.001,27449084632.00000000000000000000,21816804113.88058853149414062500,17460537,5765900,14,21688468850.316177,21688796277.660706,1447,0.622145,59.833611,7200.000495,27449084632.00000000000000000000,22175178762.12572097778320312500,30447283,8877856,17,21688411198.530178,21689265886.875729,1390,0.486643,49.904310,7200.000520,#444d871,#600f7d1,#5de0d70,10.01,,SUCCESS,Thu Jun 15 01:56:09 2023,14420,neos-3373491-avoca,DONE
neos-3381206-awhea,536,415.24000000000472709871,415.24000000000472709871,742,742,742,742,5.481,5.481,5.481,5.481,479,2375,478,0.03226,0.41667,4,0,0,0,1900,475,0,0.003758,479,2375,478,0.03226,0.41667,4,0,0,0,1900,475,0,0.003758,0,0,453.00000000000000000000,453.00000000000000000000,453.00000000000000000000,453.00000000000000000000,453.00000000000000000000,453.00000000000000000000,453.00000000000000000000,453.00000000000000000000,453.00000000000000000000,453.00000000000000000000,453.00000000000000000000,453.00000000000000000000,42371,42371,42371,42371,42371,42371,742,742,742,742,742,742,6,6,6,6,6,6,415.24000000000091858965,415.24000000000091858965,415.24000000000091858965,415.24000000000091858965,415.24000000000091858965,415.24000000000091858965,415.24000000000040699888,415.24000000000040699888,415.24000000000040699888,415.24000000000040699888,415.24000000000040699888,415.24000000000040699888,9389,9389,9389,9389,9389,9389,1.017,1.017,1.017,1.017,1.017,1.017,3.984,3.984,3.984,3.984,3.984,3.984,5.481,5.481,5.481,5.481,5.481,5.481,453.00000000000000000000,453.00000000000000000000,42371,742,6,415.240000,415.240000,9389,1.017042,3.984127,5.481250,453.00000000000000000000,453.00000000000000000000,42371,742,6,415.240000,415.240000,9389,1.017042,3.984127,5.481250,#444d871,#600f7d1,#5de0d70,10.01,,SUCCESS,Wed Jun 14 21:57:25 2023,6,neos-3381206-awhea,DONE
neos-3421095-cinca,536,36590350.00000000000000000000,36590350.00000000000000000000,1,186132,1,186132,0.015,313.432,0.015,313.432,1218,896,0,1.00000,0.00000,25,0,0,0,42,117,737,0.003986,597,292,71,0.00010,0.02945,25,0,0,0,18,117,157,0.013831,0,0,36590350.00000000000000000000,44269807.67592867463827133179,36590350.00000000000000000000,44269807.67592867463827133179,36590350.00000000000000000000,44269807.67592867463827133179,36590350.00000000000000000000,44265387.91482551395893096924,36590350.00000000000000000000,44265387.91482551395893096924,36590350.00000000000000000000,44265387.91482551395893096924,599,1845619,599,1845619,599,1845619,1,186132,1,186132,1,186132,0,15,0,15,0,15,36590350.00000000000000000000,36590349.99999999254941940308,36590350.00000000000000000000,36590349.99999999254941940308,36590350.00000000000000000000,36590349.99999999254941940308,36590350.00000000000000000000,42976300.00000000000000000000,36590350.00000000000000000000,42976300.00000000000000000000,36590350.00000000000000000000,42976300.00000000000000000000,599,813,599,813,599,813,0.000,0.196,0.000,0.196,0.000,0.196,0.014,0.611,0.014,0.611,0.014,0.611,0.015,313.432,0.015,313.432,0.015,313.432,36590350.00000000000000000000,36590350.00000000000000000000,599,1,0,36590350.000000,36590350.000000,599,0.000000,0.014430,0.014662,44269807.67592867463827133179,44265387.91482551395893096924,1845619,186132,15,36590350.000000,42976300.000000,813,0.196242,0.611104,313.432168,#444d871,#600f7d1,#5de0d70,10.01,,SUCCESS,Wed Jun 14 22:02:39 2023,314,neos-3421095-cinca,DONE
neos-3437289-erdre,536,0.00000000000000000000,0.00000000000000000000,0,0,0,0,0.013,0.007,0.013,0.007,7358,12162,0,1.00000,0.00000,3330,0,0,0,0,12162,0,0.001675,5182,12114,0,1.00000,0.00000,3282,0,0,0,0,12114,0,0.001260,0,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,0,0,0,0,0,0.013,0.007,0.013,0.007,0.013,0.007,0.005,0.003,0.005,0.003,0.005,0.003,0.013,0.007,0.013,0.007,0.013,0.007,0.00000000000000000000,0.00000000000000000000,0,0,0,0.000000,0.000000,0,0.012642,0.005167,0.012642,0.00000000000000000000,0.00000000000000000000,0,0,0,0.000000,0.000000,0,0.007090,0.003115,0.007090,#444d871,#600f7d1,#5de0d70,10.01,,SUCCESS,Wed Jun 14 22:02:42 2023,3,neos-3437289-erdre,DONE
neos-3530903-gauja,536,163.48009999999976571416,163.48009999999976571416,7013313,7046226,7013313,7046226,7200.000,7200.001,7200.000,7200.001,220,2310,184,0.00847,0.49773,0,0,0,0,1890,420,0,0.008678,220,2310,184,0.00847,0.49773,0,0,0,0,1890,420,0,0.008678,10,0,168.00000000000000000000,168.00000000000000000000,168.00000000000000000000,168.00000000000000000000,168.00000000000000000000,168.00000000000000000000,164.00000000000000000000,164.00000000000000000000,164.00000000000000000000,164.00000000000000000000,164.00000000000000000000,164.00000000000000000000,56146097,56494678,56146097,56494678,56146097,56494678,7013313,7046226,7013313,7046226,7013313,7046226,6,6,6,6,6,6,163.48009999999996466613,163.48009999999996466613,163.48009999999996466613,163.48009999999996466613,163.48009999999996466613,163.48009999999996466613,163.48009999999999308784,163.48009999999999308784,163.48009999999999308784,163.48009999999999308784,163.48009999999999308784,163.48009999999999308784,6200,6200,6200,6200,6200,6200,0.862,0.559,0.862,0.559,0.862,0.559,64.365,42.118,64.365,42.118,64.365,42.118,7200.000,7200.001,7200.000,7200.001,7200.000,7200.001,168.00000000000000000000,164.00000000000000000000,56146097,7013313,6,163.480100,163.480100,6200,0.862155,64.365477,7200.000234,168.00000000000000000000,164.00000000000000000000,56494678,7046226,6,163.480100,163.480100,6200,0.558814,42.117920,7200.001034,#444d871,#600f7d1,#5de0d70,10.01,,SUCCESS,Thu Jun 15 02:03:07 2023,14425,neos-3530903-gauja,DONE
neos-3530905-gaula,536,150.65359999999998308340,150.65359999999998308340,7656558,7718458,7656558,7718458,7200.006,7200.001,7200.006,7200.001,200,2090,159,0.02751,0.48593,0,0,0,0,1900,190,0,0.009545,200,2090,159,0.02751,0.48593,0,0,0,0,1900,190,0,0.009545,10,0,159.00000000000000000000,159.00000000000000000000,159.00000000000000000000,159.00000000000000000000,159.00000000000000000000,159.00000000000000000000,151.00000000000000000000,151.00000000000000000000,151.00000000000000000000,151.00000000000000000000,151.00000000000000000000,151.00000000000000000000,50374970,50816144,50374970,50816144,50374970,50816144,7656558,7718458,7656558,7718458,7656558,7718458,6,6,6,6,6,6,150.65359999999998308340,150.65359999999998308340,150.65359999999998308340,150.65359999999998308340,150.65359999999998308340,150.65359999999998308340,150.65359999999998308340,150.65359999999998308340,150.65359999999998308340,150.65359999999998308340,150.65359999999998308340,150.65359999999998308340,6075,6075,6075,6075,6075,6075,0.440,0.612,0.440,0.612,0.440,0.612,5.757,8.572,5.757,8.572,5.757,8.572,7200.006,7200.001,7200.006,7200.001,7200.006,7200.001,159.00000000000000000000,151.00000000000000000000,50374970,7656558,6,150.653600,150.653600,6075,0.439825,5.757283,7200.006113,159.00000000000000000000,151.00000000000000000000,50816144,7718458,6,150.653600,150.653600,6075,0.612362,8.572296,7200.000651,#444d871,#600f7d1,#5de0d70,10.01,,SUCCESS,Thu Jun 15 02:05:37 2023,14430,neos-3530905-gaula,DONE
